100,"absolution","罪の赦し,免訴","",0,0
101,"absolutisme","絶対主義","",0,0
102,"absorber","吸い込む,吸収する,摂取する,没頭させる,吸収合併する","L'éponge a absorbé l'eau.",0,0
103,"absorption","吸収,吸収合併","",0,0
104,"absoudre","無罪放免する","",0,0
105,"abstenir","(s')慎む,差し控える,棄権する","",0,0
106,"abstention","棄権","",0,0
107,"abstentionnisme","投票棄権","",0,0
108,"abstentionniste","投票棄権者","",0,0
109,"abstinence","精進潔斎","",0,0
110,"abstinent","節制している","",0,0
111,"abstraction","抽象","",0,0
112,"abstraire","抽象する,抽出する","",0,0
113,"abstrait","抽象(的な)","",0,0
114,"abstraitement","抽象的に","",0,0
115,"absurde","不条理な,非常識な","",0,0
116,"absurdit","不条理,ばかげた言動","",0,0
117,"abus","乱用,悪用,誤用,悪習","Abus n'est pas coutume.",0,0
118,"abuser","乱用する,悪用する,欺く","",0,0
119,"abusif","度を超した","",0,0
120,"abusivement","みだりに,誤って","",0,0
121,"abâtardir","退化させる,衰退させる,退廃させる","",0,0
122,"abîm","いたんだ,破損した","",0,0
123,"abîme","深淵,断絶,破滅","",0,0
124,"abîmer","傷める,台無しにする","",0,0
125,"abêtir","愚かにする","",0,0
126,"abêtissement","白痴化","",0,0
127,"acabit","たぐい","",0,0
128,"acacia","アカシア","",0,0
129,"académicien","アカデミー会員","",0,0
130,"académie","学士院,芸術院,専門学校,大学区[教育行政制度,27有る]","",0,0
131,"académique","アカデミックな,アカデミーな","",0,0
132,"académisme","アカデミズム","",0,0
133,"acajou","マホガニー","",0,0
134,"acariâtre","気難しい","",0,0
135,"accabl","打ちひしがれた","",0,0
136,"accablant","押しつぶされそうな,耐え難い","",0,0
137,"accablement","【m】打ちひしがれた状態","",0,0
138,"accabler","打ちひしぐ","",0,0
139,"accalmie","凪","",0,0
140,"accaparement","買い占め,独占","",0,0
141,"accaparer","独占する","",0,0
142,"accastillage","船首(尾)楼","",0,0
143,"accent","訛,アクサン記号,強勢","",0,0
144,"accentu","アクセントのある,際立った","",0,0
145,"accentuation","アクサン記号の付け方,強調,増大","",0,0
146,"accentuer","際立たせる,(s')増大する","",0,0
147,"acceptable","受け入れられる,まずまずの","",0,0
148,"acceptation","受諾","",0,0
149,"accepter","受け入れる,受諾する","Vous acceptez la carte de crédit ? ",0,0
150,"accepteur","(為替手形の)引受人","",0,0
151,"acception","語義","",0,0
152,"accessible","近づくことのできる,理解できる","Dans ce livre, comme dans le précédent, notre but a été de donner un aperçu sommaire, accessible à des débutants, du développement actuel de la psychologie.",0,0
153,"accession","高い地位につくこと,附合,添付","",0,0
154,"accessit","次席賞","",0,0
155,"accessoire","付随的な,付属品","",0,0
156,"accessoirement","付随的に,ついでに","",0,0
157,"accessoires","小道具","",0,0
158,"accessoiriste","小道具方","",0,0
159,"accident","事故,事故に遭った,起伏の多い,事故の犠牲者","",0,0
160,"accidentel","偶発的な,事故による","",0,0
161,"accidentellement","偶発的に,事故によって","",0,0
162,"acclamation","歓声,拍手喝采","",0,0
163,"acclamer","拍手喝采を送る","",0,0
164,"acclimatement","環境に適応すること","",0,0
165,"acclimater","環境に適応させる","",0,0
166,"accointances","つきあい","",0,0
167,"accointer","なじみになる","",0,0
168,"accolade","中括弧({),(叙勲などの際の)抱擁","",0,0
169,"accoler","並べる,併設する,中括弧でくくる","",0,0
170,"accommodant","協調性のある","",0,0
171,"accommodation","適応させること,順応","",0,0
172,"accommodement","和解,示談","",0,0
173,"accommoder","調理する,(s')順応する,甘受する","",0,0
174,"accompagnateur","伴奏者,添乗員,付き添い","",0,0
175,"accompagnement","伴奏,随行","",0,0
176,"accompagner","を伴い行く,伴奏する","Pour accompagner la quiche lorrane, vous boirez plutôt un vun blanc d'Alsace, un riesling par exemple.
Plus la corrélation est forte, plus les variations d'une variable s'accompagnent de variations d'une autre variable.",0,0
177,"accompli","申し分のない,完了した","",0,0
178,"accomplir","実現する,果たす","",0,0
179,"accomplissement","実行,成就","",0,0
180,"accord","同意,仲が良いこと,協約,和音,【文法】一致","L'accord de l'adjectif avec le nom se fait en genre et en nombre.",0,0
181,"accord-cardre","大枠の合意,基本合意","",0,0
182,"accordage","調律,同調","",0,0
183,"accorder","[grant]与える,(の正しいことを)認める,一致させる,調律する,(s')同意する,仲が良い,調和する","Après de longues discussions, la direction a accepté d'accorder un jour de congé supplémentaire à ses employés.",0,0
184,"accordeur","調律師","",0,0
185,"accordéon","アコーデオン","",0,0
186,"accordéoniste","アコーデオン奏者","",0,0
187,"accostage","接岸,ドッキング","",0,0
188,"accoster","接岸する,接舷する,近寄って話しかける","AMB accosta un passant pour demander son chemin.",0,0
189,"accotement","路肩","",0,0
190,"accoter","もたせかける,よりかからせる","",0,0
191,"accouchement","出産,分娩","",0,0
192,"accoucher","産む,分娩する","",0,0
193,"accoucheur","産科医","",0,0
194,"accouchée","産婦","",0,0
195,"accouder","(s')肘をつく","",0,0
196,"accoudoir","肘掛け","",0,0
197,"accouplement","交尾,かけあわせ","",0,0
198,"accoupler","対にする,交配する,(s')交尾する","",0,0
199,"accourir","走り寄る,駆けつける","",0,0
200,"accoutrement","異様な身なり","",0,0
201,"accoutrer","異様な身なりをさせる","",0,0
202,"accoutum","慣れた,いつもの","",0,0
203,"accoutumance","適応,慣れ","",0,0
204,"accoutumer","慣れさせる,習慣づける","",0,0
205,"accroc","かぎ裂き","",0,0
206,"accrochage","接触事故,口論,小競り合い","Deux activistes du mouvement islamiste Hamas et un soldat israélien ont été tués dans un accrochage.",0,0
207,"accrocher","ひっ掛ける,吊す,(他の車などに)接触する,(s')掴まる,口論する","Accroche-toi à mon bras !",0,0
208,"accrocheur","粘り強い","",0,0
209,"accroire","騙す","",0,0
210,"accroissement","増加","",0,0
211,"accroupir","(s')しゃがむ","",0,0
212,"accroître","増やす,増大させる,(s')増加する,高まる","Afin d'assurer de facon plus efficace la realisation des buts du présent Traité, les parties maintiendront et accroîtront leur capacité individuelle et collective de resistance à une attaque armée.
En l'absence de menace militaire directe à proximité de nos frontières, notre politique de sécurité et de défense attache une importance accrue à la prévention des conflits et à la maîtrise des crises.
La production du fer s'était accrue de 26 %.",0,0
213,"accrédit","信用のある,信用状所持人","",0,0
214,"accréditation","信任状を授けて大使を派遣すること","",0,0
215,"accréditer","信用にたるものと認める,信任状を与える","",0,0
216,"accréditeur","保証人,引受人","",0,0
217,"accréditif","信用状","",0,0
218,"accueil","歓待、もてなし","Je vous remercie infiniment de l'excellent accueil que vous m'avez réservé ce soir.",0,0
219,"accueillir","[welcome, greet]迎える,応対する,もてなす","",0,0
220,"acculer","追いつめる,追いやる","",0,0
221,"acculturation","異文化との接触による文化変容","",0,0
222,"accumulateur","蓄電池","",0,0
223,"accumulation","蓄積,集積","",0,0
224,"accumuler","重ねる,ためこむ,蓄積する","",0,0
225,"accus","重罪の被告人","",0,0
226,"accusateur","非難の,告発する(人),告訴人","",0,0
227,"accusatif","対格","",0,0
228,"accusation","非難,告発,起訴","",0,0
229,"accuser","非難する,告発する,告訴する,はっきり示す,際立たせる(s')罪を認める","Cette robe accuse les lignes du corps.",0,0
230,"accès","接近,,通路,発作","",0,0
231,"accéder","に到達する","",0,0
232,"accélérateur","アクセル","",0,0
233,"accélération","加速,促進","",0,0
234,"accélérer","加速する,促進する,アクセルを踏む","",0,0
235,"ace","【m】サービスエース","",0,0
236,"acerbe","人を傷つけるような","",0,0
237,"achaland","商品の豊富な","",0,0
238,"achalandage","(ある店で売っている)品物全体","",0,0
239,"acharnement","熱中,執念","",0,0
240,"acharner","(s')むきになる,執拗に攻撃する","",0,0
241,"achat","買うこと,購入,買った物","La collection du musée s'est agrandie grâce à des dons, des legs et des achats.",0,0
242,"acheminement","発送","",0,0
243,"acheminer","発送する","",0,0
244,"achetable","金で買える","",0,0
245,"acheter","[buy, bribe]買う,買収する","",0,0
246,"acheteur","買手,買方,バイヤー","",0,0
247,"achever","完成させる,終える,とどめをさす","Cet ouvrage a  été achevé d'imprimer le 3 octobre 1974.",0,0
248,"achoppement","つまずき","",0,0
249,"achopper","つまずく","",0,0
250,"achèvement","完了,竣工","",0,0
251,"acide","酸っぱい,酸性の,【m】酸","",0,0
252,"acidifier","酸っぱくする,酸性にする","",0,0
253,"acidit","酸味,酸度,酸性度","",0,0
254,"acidul","かすかに酸っぱい","",0,0
255,"acier","鋼","",0,0
256,"aciérie","製鋼所","",0,0
257,"acn","にきび","",0,0
258,"acolyte","手下","",0,0
259,"acompte","部分払い,内金","",0,0
260,"acoustique","聴覚の,音響の","",0,0
261,"acquiescement","同意,請求の認諾","",0,0
262,"acquiescer","同意する,認諾する","",0,0
263,"acquis","後天的な,既得の,学識","",0,0
264,"acquisition","取得,習得,購入品","",0,0
265,"acquit","領収証","",0,0
266,"acquittement","(債務の)返済,(義務の)履行,(重罪の)無罪判決","",0,0
267,"acquitter","無罪を宣告する,(債務を)返済する,(se)(義務を)履行する","Le Conseil de sécurité décide d'accorder à l'Iraq une dernière possibilité de s'acquitter des obligations en matière de désarmement qui lui incombent en vertu des resolutions pertinentes du Conseil.",0,0
268,"acquéreur","買い手","",0,0
269,"acquérir","手に入れる,取得する,獲得する","En deux ans, ce terrain a acquis beaucoup de valeur.",0,0
270,"acquêt","後得財産","",0,0
271,"acrimonie","とげとげしさ","",0,0
272,"acrobate","軽業師","",0,0
273,"acrobatie","軽業,曲芸","",0,0
274,"acrobatique","軽業の","",0,0
275,"acrylique","アクリル","",0,0
276,"acte","【m】行為,証書,【劇】幕","Un acte est une action ou le résultat de cette action, considérée dans son intention ou ses conséquences.",0,0
277,"actes","記録","",0,0
278,"acteur","俳優,当事者","",0,0
279,"actif","活動的な,積極的な,よく効く,現役の,能動の,資産,借方","",0,0
280,"actifs","現役,就労者","Les prestations des bénéficiaires sont assurées par les cotisations des actifs.",0,0
281,"action","①行動,行為,作用,筋立て,訴訟[俳優の「演技」の意味はない]
②株式","1 Buñuel transposa l'action de la fin du siècle à 1930.
L'action ne peu être réitérée sur une même affaire quand celle-ci a été jugée.",0,0
282,"actionnaire","株主","",0,0
283,"actionner","作動させる","",0,0
284,"activation","活性化","",0,0
285,"activement","活発に,積極的に","",0,0
286,"activer","活発にする,急ぐ","",0,0
287,"activisme","直接行動主義","",0,0
288,"activiste","直接行動主義者","",0,0
289,"activit","活力,活動,仕事","",0,0
290,"actrice","女優","",0,0
291,"actuaire","保険計理士","",0,0
292,"actualisation","現代化,現実化","",0,0
293,"actualiser","実現する,現代化する","",0,0
294,"actualit","現実性,現状","",0,0
295,"actualités","時事","",0,0
296,"actuariat","統計係","",0,0
297,"actuariel","現実の,現在の","",0,0
298,"actuel","[existing, current: actualは<→réel>]現代の,今日的な,目下の","En 794, l'empereur Kammu transfère le siège de son gouvernement à Héian-Kyô, l'actuelle Kyoto.",0,0
299,"actuellement","[at present: actuallyは<→vraiment>]現在は,目下","",0,0
300,"acuit","鋭さ","",0,0
301,"acuponcteur","鍼医","",0,0
302,"acuponcture","鍼療法","",0,0
303,"acupuncteur","鍼医","",0,0
304,"acupuncture","鍼療法","",0,0
305,"acér","鋭利な","",0,0
306,"adage","【m】格言","",0,0
307,"adaptable","取り付けられる,順応できる","",0,0
308,"adaptateur","脚色者,アダプター","",0,0
309,"adaptation","順応,脚色,翻案","",0,0
310,"adapter","取り付ける,適合させる,脚色する,(s')ぴったり合う,順応する","Un soutien-gorge bien adapté doit mettre vos seins bien en valeur.",0,0
311,"additif","追加,添加物","",0,0
312,"addition","足し算,勘定書","L'addition, s'il vous plaît.",0,0
313,"additionnel","付加の,追加の","",0,0
314,"additionner","足す,合計する","",0,0
315,"adduction","導管で引くこと","",0,0
316,"adepte","信徒,信奉者,愛好家","",0,0
317,"adhèrent","粘着性のある,会員","",0,0
318,"adhésif","接着力・粘着力のある,接着剤,接着テープ","",0,0
319,"adhésion","加盟,附合","",0,0
320,"adhésivit","親近性,粘り気","",0,0
321,"adhérence","粘着,接着","",0,0
322,"adhérer","くっつく,加入する","8 % des salariés français adhéraient à un syndicat en 1997.",0,0
323,"adieu","さようなら,別れ","",0,0
324,"adipeux","脂肪の","",0,0
325,"adjacent","隣接した","",0,0
326,"adjectif","形容詞","",0,0
327,"adjectival","形容詞の","",0,0
328,"adjoindre","付ける","",0,0
329,"adjonction","添加物","",0,0
330,"adjudant","曹長","",0,0
331,"adjudant-chef","【軍事】准尉","",0,0
332,"adjudant-major","副官","",0,0
333,"adjudicataire","落札者,競落人","",0,0
334,"adjudication","入札,競売","",0,0
335,"adjuger","競売によって売り渡す,入札によって請け負わせる","",0,0
336,"adjuration","懇願","",0,0
337,"adjurer","懇願する","Je vous adjure d'être calmes.",0,0
338,"adjuvant","添加剤","",0,0
339,"admettre","受け入れる,(考えを)認める","",0,0
340,"administrateur","行政担当者,取締役,管財人","",0,0
341,"administratif","行政の","",0,0
342,"administration","経営,管理,行政","",0,0
343,"administrativement","行政上,行政的に","",0,0
344,"administrer","行政を行う,(薬を)投与する","",0,0
345,"admirable","感嘆すべき","",0,0
346,"admirablement","すばらしく,みごとに","",0,0
347,"admirateur","フアン","",0,0
348,"admiratif","感嘆した","",0,0
349,"admiration","感嘆","",0,0
350,"admirativement","見事に","",0,0
351,"admirer","尊敬する,感心する","",0,0
352,"admissibilit","一次試験の合格","",0,0
353,"admissible","容認しうる,応募資格がある,一次試験合格者","",0,0
354,"admission","(団体・機関への)受け入れ,入学許可,(病院などの)受付","<word:réception>",0,0
355,"admonestation","譴責,戒告,説諭","",0,0
356,"admonester","譴責する,戒告する,説諭する","",0,0
357,"adolescence","青春,思春期","Les garçons muent à l'adolescence.",0,0
358,"adolescent","青春期の(男子・女子)","",0,0
359,"adonner","(s')熱中する,耽る","",0,0
360,"adopt","養子","",0,0
361,"adopter","養子にする,採択する,可決する,取り入れる","Le traité fut adopté par 546 voix contre 107.",0,0
362,"adoptif","養子縁組による","",0,0
363,"adoption","養子縁組,採択,可決","",0,0
364,"adorable","かわいい,すてきな","",0,0
365,"adorateur","崇拝者","",0,0
366,"adoration","熱愛,礼拝","",0,0
367,"adorer","大好きである,熱愛する,崇拝する","Quels sont tes pass-temps ? J'aime aller au théâtre et j'adore les voyage.
Cet officier est adoré de ses soldats.",0,0
368,"adoss","...にもたれかかった,...を背にした","",0,0
369,"adossement","背にすること","",0,0
370,"adosser","たてかける,(s')もたれかかる","",0,0
371,"adoucir","和らげる,(s')和らぐ","",0,0
372,"adoucissement","緩和,軽減","",0,0
373,"adoucisseur","軟水化装置","",0,0
374,"adresse","①宛先[住所と名前],アドレス
②器用さ,巧妙","",0,0
375,"adresser","送る,かける,向ける,(s')問い合わせる,話しかける","Comment on s'adresse à une belle femme en ville ?",0,0
376,"adroit","器用な,巧妙な","",0,0
377,"adroitement","器用に,巧妙に","",0,0
378,"adrénaline","アドレナリン","",0,0
379,"adulation","追従","",0,0
380,"aduler","へつらう","",0,0
381,"adulte","成人(の),大人(の)","Le prix d'entrée est de cinq cent yens pour les adultes.",0,0
382,"adultère","姦通","",0,0
383,"adultérer","変質させる","",0,0
384,"adultérin","庶子たる","",0,0
385,"advenir","起こる,生じる","",0,0
386,"adverbe","副詞","",0,0
387,"adverbial","副詞の","",0,0
388,"adversaire","相手,反対者","La honte n'est pas d'être inférieur à l'adversaire, c'est d'être inférieur à soi-même.",0,0
389,"adverse","敵対する,相手の","",0,0
390,"adversit","逆境","",0,0
391,"adéquat","適切な","",0,0
392,"adéquation","適合,完全な一致","",0,0
393,"affabilit","愛想の良さ,物腰の柔らかさ","",0,0
394,"affable","愛想の良い,物腰の柔らかな","",0,0
395,"affabulation","筋立て,プロット","",0,0
396,"affabuler","筋を作る","",0,0
397,"affadir","風味や味わいを失わせる","",0,0
398,"affaiblir","衰弱させる,(s')衰える","Le temps, qui fortifie les amitiés, affaiblit l'amour.",0,0
399,"affaiblissant","次第に弱く","",0,0
400,"affaiblissement","衰弱","",0,0
401,"affair","忙しい","",0,0
402,"affaire","用事,問題,事件,訴訟,取引,事業","A I'origine, l'Encyclopédie n'était qu'une affaire, lancée par des libraires.",0,0
403,"affairement","忙しそうな様子","",0,0
404,"affairer","(s')忙しく働く,せわしなく動き回る","",0,0
405,"affaires","ビジネス,身の回りの品","",0,0
406,"affairisme","利権あさり","",0,0
407,"affairiste","金儲け第一主義者","",0,0
408,"affaissement","沈下","",0,0
409,"affaisser","へこませる,(s')へこむ,陥没する","",0,0
410,"affalement","意気消沈,落胆","",0,0
411,"affaler","ばったりと倒れ込む","",0,0
412,"affam","飢えた,渇望している","",0,0
413,"affamant","空腹を感じさせる","",0,0
414,"affamer","飢えさせる","",0,0
415,"affameur","食料を買い占めて民衆を飢えさせる者","",0,0
416,"affect","情動,①不自然な
②悲しんだ","",0,0
417,"affectation","①気取り,うわべを装うこと
②割り当て,配属","",0,0
418,"affecter","①ふりをする
②悲しませる,害を与える
③充てる,任命する","2. Un disque souvent fragmenté affectera l'efficacité de la récupération de données.",0,0
419,"affectif","情緒の,感情的な","",0,0
420,"affection","情愛","",0,0
421,"affectionner","可愛がる","",0,0
422,"affectivit","情緒,感受性","",0,0
423,"affectueusement","愛情こめて","",0,0
424,"affectueux","優しい,愛情のこもった","",0,0
425,"affermage","賃貸し,賃借り","",0,0
426,"affermer","賃貸しする,賃借りする","",0,0
427,"affermi","揺るぎない","",0,0
428,"affermir","確固としたものにする,強固にする","",0,0
429,"affermissement","強化,確立","",0,0
430,"affichage","掲示,ディスプレー","",0,0
431,"affiche","ポスター,ビラ","",0,0
432,"afficher","掲示する,誇示する","",0,0
433,"affichette","ビラ","",0,0
434,"afficheur","貼り紙をする人,ディスプレー装置","",0,0
435,"affichiste","グラフィックデザイナー","",0,0
436,"affil","研いだ","",0,0
437,"affilage","研ぐこと","",0,0
438,"affiler","研ぐ","",0,0
439,"affiliation","加入,加盟","",0,0
440,"affilier","加入させる,加盟させる,(se)加入する,加盟する","La France compte environ deux millions des personnes affiliée à des syndicats, soit 8 % de la population active.",0,0
441,"affinage","精錬,仕上げ","",0,0
442,"affinement","洗練","",0,0
443,"affiner","精錬する,精製する,熟成させる,洗練する","",0,0
444,"affinit","親近性,類似性","",0,0
445,"affirmatif","肯定の,断定的な,了解","",0,0
446,"affirmation","断言,表明","",0,0
447,"affirmative","肯定","",0,0
448,"affirmativement","肯定的に,断定的に","",0,0
449,"affirmer","断言する,発揮する","Le charge de la preuve incombe à celui qui affirme.",0,0
450,"affixe","接辞","",0,0
451,"affleurement","露頭","",0,0
452,"affleurer","姿を現す,現れる","",0,0
453,"affliction","悲嘆","",0,0
454,"afflige","に苦しんだ","",0,0
455,"affligeant","痛ましい","",0,0
456,"affliger","深く悲しませる","",0,0
457,"afflouer","(座礁船を)浮上させる","",0,0
458,"affluence","雑踏","",0,0
459,"affluent","支流","",0,0
460,"affluer","殺到する","",0,0
461,"afflux","殺到","",0,0
462,"affolement","動転","",0,0
463,"affoler","動転させる,(s')取り乱す","",0,0
464,"affourager","飼料を与える","",0,0
465,"affranchi","解放された","",0,0
466,"affranchir","①解放する
②切手を貼る","",0,0
467,"affranchissement","①解放
②切手を貼ること","",0,0
468,"affres","苦悶","",0,0
469,"affreusement","二目と見られぬほど","",0,0
470,"affreux","[dreadful]恐ろしい,ぞっとするほど醜い,不快な","",0,0
471,"affriander","口をおごらせる,誘惑する","",0,0
472,"affriolant","魅力的な,セクシーな","",0,0
473,"affrioler","口をおごらせる,誘惑する","",0,0
474,"affront","侮辱","",0,0
475,"affrontement","対立","",0,0
476,"affronter","立ち向かう","Les vieillards et les oiseaux affrontent chaque année le même problème : passer l'hiver.",0,0
477,"affruit","実を結んだ,果物のある","",0,0
478,"affruiter","果樹を植える","",0,0
479,"affrètement","傭船","",0,0
480,"affréter","チャーターする","",0,0
481,"affréteur","借り主","",0,0
482,"affubler","(おかしな服を)着せる,(あだ名を)つける","",0,0
483,"affût","待ち伏せ","",0,0
484,"affûtage","研磨","",0,0
485,"affûter","研ぐ","",0,0
486,"Afghanistan","アフガニスタン","",0,0
487,"aficionado","闘牛ファン","",0,0
488,"africain","アフリカの","",0,0
489,"africaniser","アフリカ化する","",0,0
490,"agacement","いらだち,いらだたしさ","",0,0
491,"agacer","いらだたせる","",0,0
492,"agacerie","媚び","",0,0
493,"agapes","会食","",0,0
494,"agate","瑪瑙","",0,0
495,"agav","竜舌蘭","",0,0
496,"agaçant","いらだたせる,うるさい","",0,0
497,"agence","代理店,支店,通信社","",0,0
498,"agencement","配置,レイアウト","",0,0
499,"agencer","配置する,構成する","",0,0
500,"agenda","【m】[not agenda<→ordre du jour>]日付入りの手帳","",0,0
501,"agenouillement","ひざまずくこと","",0,0
502,"agenouiller","(s')ひざまずく,屈服する","",0,0
503,"agent","警官,代理人,動因,薬剤","",0,0
504,"aggiornamento","時代への適応,刷新","",0,0
505,"agglomér","人造建材","",0,0
506,"agglomérat","集塊岩","",0,0
507,"agglomération","市街地","",0,0
508,"agglomérer","凝固させる,(se)固まる","",0,0
509,"agglutination","粘着,凝固,【医】癒着,【文法】膠着","",0,0
510,"agglutiner","(s')へばりつく,固まる","",0,0
511,"aggravation","悪化,深刻化","",0,0
512,"aggraver","悪化させる","Au lieu que ce mesures aient amélioré la situation, elles l'ont aggravée.",0,0
513,"agile","敏捷な,明敏な","",0,0
514,"agilit","敏捷さ","",0,0
515,"agio","手形の割引料","",0,0
516,"agiotage","投機売買","",0,0
517,"agioter","投機売買をする,インサイダー取引をする","",0,0
518,"agir","[act, take effect]行動する,振る舞う,作用する,効く","Réfléchis avant d'agir !
Les phérormones agissent comme un aphrodisiaque sur votre partenaire.
Les antibiotiques n'agissent pas sur les virus.",0,0
519,"agit","落ち着きのない,激しく動く","",0,0
520,"agitateur","アジテーター,攪拌機","",0,0
521,"agitation","激しい動き,動揺","",0,0
522,"agiter","揺すってわざわざ動かす","",0,0
523,"agneau","子羊","",0,0
524,"agneler","(羊が)子を産む","",0,0
525,"agonie","臨終","",0,0
526,"agonir","(悪口などを)浴びせる","",0,0
527,"agoniser","死に瀕する,滅亡の危機に瀕する","",0,0
528,"agrafe","ホック,クリップ,ホッチキスの針","",0,0
529,"agrafer","留める,綴じる","Jeanne ayant agrafé le corset d'O sur le devant, commença à serrer le lacet par-derrière.",0,0
530,"agrafeuse","ホッチキス","",0,0
531,"agrainer","穀物をやる","",0,0
532,"agraire","農地の","",0,0
533,"agrandir","大きくする,広げる","La collection du musée s'est agrandie grâce à des dons, des legs et des achats.",0,0
