122,"au fur et à mesure de","...に応じて","",0,0
123,"au fur et à mesure que","...するにつれて","",0,0
124,"au grand complet","全員揃って","",0,0
125,"au hasard","行き当たりばったりに","On ne construit pas une maison en entassant des pierres au hasard.",0,0
126,"au jour le jour","その日その日に","",0,0
127,"au lieu de","[instead of]のかわりに,しないで","",0,0
128,"au lieu que","...のかわりに,...しないで","Au lieu que ce mesures aient amélioré la situation, elles l'ont aggravée.",0,0
129,"au loin","遠くに,遠くで","",0,0
130,"au long de","に沿って,の端まで,の間中","",0,0
131,"au matin","朝になると","",0,0
132,"au maximum","最大限,せいぜい","",0,0
133,"au milieu de","の真ん中に,中程に,に囲まれて,の最中に","Deux Américaines au milieu de leur  repas allumaient déjà des cigarettes.",0,0
134,"au moins","少なくとも,せめて","Le mouvement intégriste Hamas a tué au moins 4 personnes et blessé 47 autres vendredi.",0,0
135,"au moment de","ちょうど...のときに","",0,0
136,"au moment où","ちょうど...するときに","",0,0
137,"au moyen de","を用いて","",0,0
138,"au mépris de","を無視して","En mars 1939, Hitler, au mépris des accords de Munich, envahit et annexa toute la Tchécoslovaquie.",0,0
139,"au mépris du danger","危険を顧みずに","",0,0
140,"au nez de","の目の前で","",0,0
141,"au nom de","の名において,に代わって","Au nom de la lune, je vais te punir.",0,0
142,"au nombre de","の数の中に","",0,0
143,"au pair","住み込みの","",0,0
144,"au pas","並足で","",0,0
145,"au pas cadenc","歩調をとって","",0,0
146,"au passage","通りがかったついでに","",0,0
147,"au petit bonheur","あてずっぽうに","",0,0
148,"au petit matin","明け方に","",0,0
149,"au plus","最大限で,せいぜい","Disette, c'est une misère noire, mais qui  n'entraîne pas mort d'hommes, au plus de quelques vieilles gens.",0,0
150,"au plus tôt","どんなに早くても,できるだけ早く","",0,0
151,"au point","よく調整された","",0,0
152,"au point de","...するほどに","",0,0
153,"au premier abord","一見したところ","",0,0
154,"au premier plan","前面に,重視して","",0,0
155,"au printemps","春に","",0,0
156,"au profit de","の為に,その分","Le Saint Empire perd de sa signification universelle au profit de la France et de l'Angleterre.",0,0
157,"au proprata de","に比例して","",0,0
158,"au préalable","前もって,予め,まず","Si vous ne possedez pas encore de compte, Il est nécessaire de vous enregistrer au préalable.",0,0
159,"au rabais","安値で,低賃金で","",0,0
160,"au ralenti","テンポを落として","",0,0
161,"au revoir","さようなら","",0,0
162,"au saut du lit","寝起きに","",0,0
163,"au second plan","後方に,二の次にして","",0,0
164,"Au secours !","助けてぇ!","",0,0
165,"au sein de","のただ中で","Cette réforme constitue un des thèmes majeurs de discussion au sein du G 7.",0,0
166,"au terme de","の終わりにあたり","Le programme (PISA) a pour objet d'évaluer dans quelle mesure les élèves arrivant au terme de l'enseignement obligatoire possèdent les connaissances et les qualifications requises pour jouer pleinement leur rôle dans la société.",0,0
167,"au total","合計すると,結局","",0,0
168,"au travers de","を貫いて,を仲介として","",0,0
169,"au vu et au su de tout le monde","公然と","",0,0
170,"auprès de","[next to, compared with],の側に,のもとで,と比べると,の目には","Elle est restée tout la nuit auprès du malade.
Il vit auprès de sa mère.
La fortune n'est rien au près de la santé.",0,0
171,"aussi bien que","[as well as]と同じように,と同じように上手に","Celui qui écoute une médisance, aussi bien que celui qui médit, sont coupables.",0,0
172,"aussi ~ que","...と同じくらいに～だ","Un homme est aussi jeune que la femme qu'il aime.",0,0
173,"aussitôt que","[as soon as]","La présente Convention sera ratifiée aussitôt que possible.",0,0
174,"autorité parentale","親権","",0,0
175,"autoroute à péage","有料道路","",0,0
176,"autour de","前後,近く(概数を示す)","Il a autour de 500 millions de dettes.",0,0
177,"autre part","別の所へ","",0,0
178,"autrement dit","言い換えれば","",0,0
179,"aux abois","絶体絶命の","",0,0
180,"aux aguets","見張って","",0,0
181,"aux alentours de","の周囲に,頃","Ce portrait fut probablement peint aux alentours de 1460, alors que François d'Este avait presque trente ans.",0,0
182,"aux dépens de","を犠牲にして,の費用で","",0,0
183,"avant tout","とりわけ,何よりも","",0,0
184,"avec adresse","器用に,抜け目無く","",0,0
185,"avec art","巧みに","",0,0
186,"avec conscience","入念に","",0,0
187,"avec discrétion","さりげなく","",0,0
188,"avec hauteur","横柄に","",0,0
189,"avec inpatience","首を長くして,じりじりしながら","",0,0
190,"avec insouciance","無頓着に","",0,0
191,"avec intension","意図的に,わざと","",0,0
192,"avec l'aide de","の助けを借りて","",0,0
193,"avec mesure","節度を保って","",0,0
194,"avec ordre","順序立てて,続けて","",0,0
195,"avec patience","忍耐強く","",0,0
196,"avec peine","苦労して,かろうじて","",0,0
197,"avec perte et fracas","手荒く","",0,0
198,"avec plaisir","喜んで","",0,0
199,"avec preuves à l'appui","確かな証拠を示して","",0,0
200,"avec prudence","慎重に","",0,0
201,"avec précaution","注意深く","",0,0
202,"avec raison","それなりのわけがあって","",0,0
203,"avec soin","念入りに","",0,0
204,"avec tendresse","やさしく,愛情を込めて","",0,0
205,"avion de combat","戦闘機","",0,0
206,"avion de patrouille maritime","対潜哨戒機","",0,0
207,"avion à réaction","ジェット機","",0,0
208,"avocat général","法院検事","",0,0
209,"avoir ","...しなければならない,する必要がある","Peut-être d'ici quelques années, sera-t-il devenu impensable de fumer dan un restaurant, sans qu'on ait à rappeler les dangers du tabac.",0,0
210,"avoir affaire ","(人)と関わり合う,に用がある","Il vaut mieux avoir affaire à Dieu qu'à ses saints.",0,0
211,"avoir beau","いくら...しても無駄だ,...ではあるが","J'ai eu beau lui expliquer. Il n'a rien compri.
On a beau dire mais Tokyo est une ville extraordinaire.",0,0
212,"avoir besoin de","が必要だ(無いと困る)","J'ai besoin de repos. J'en ai vtraiment besoin.",0,0
213,"avoir bien besoin de","すべきではなかった","",0,0
214,"avoir bien raison de","するべきだ","",0,0
215,"avoir bon coeur","心が優しい","",0,0
216,"avoir bon dos","良い口実になる","",0,0
217,"avoir bon genre","品が良い,行儀が良い","",0,0
218,"avoir bonne mine","顔色が良い","",0,0
219,"avoir bonne opinion de","(人を)良く思う","",0,0
220,"avoir chaud","暑く感じる","",0,0
221,"avoir confiance en","を信頼・信用する","",0,0
222,"avoir conscience de ","...ということを意識している","Qui a conscience de passer un contrat, au sens juridique du terme, en se procurant un collant à un distributeur automatique ?",0,0
223,"avoir cours","通用している","",0,0
224,"avoir dans l'idée que","...だと考える","",0,0
225,"avoir de la chance","運が良い,ついてる","",0,0
226,"avoir de la peine ","...するのがつらい,しがたい","",0,0
227,"avoir de la présence","存在感・個性がある","",0,0
228,"avoir de l'allure","気品がある,堂々として立派である","",0,0
229,"avoir de l'argent devant soi","金の余裕がある","",0,0
230,"avoir de l'humeur","機嫌が悪い","",0,0
231,"avoir de l'ordre","几帳面である","",0,0
232,"avoir de l'éducation","礼儀をわきまえている","",0,0
233,"avoir des ennuis mécaniques","エンジントラブルを起こす","",0,0
234,"avoir des vues sur","に目を付ける","",0,0
235,"avoir droit ","を要求する権利がある","",0,0
236,"avoir du caractère","気骨がある","",0,0
237,"avoir du mal ","するのが難しい,なかなかできない","On a du mal aujour'hui à se faire une idée de la sensation que fut « Salomé » en 1905.",0,0
238,"avoir du métier","仕事の経験を十分に積んでいる","",0,0
239,"avoir du nerf","元気である","",0,0
240,"avoir du pain sur la planche","仕事を沢山か抱えている","",0,0
241,"avoir du panache","堂々としている","",0,0
242,"avoir du temps devant soi","時間の余裕がある","",0,0
243,"avoir envie de","が欲しい,...したい","J'ai envie de toi.
Vous pourrez aller au cinema, si vous en avez envie.",0,0
244,"avoir faim","空腹を感じる","",0,0
245,"avoir foi en","を信じる,を信頼している","",0,0
246,"avoir froid","寒く感じる","Nous avons fait du feu parce que nous avions froid.",0,0
247,"avoir honte de","...が恥ずかしい","",0,0
248,"avoir horreur de","を嫌う,が大嫌いだ","",0,0
249,"avoir hâte de","急いで...する","",0,0
250,"avoir intér黎 ","...するほうがよい,するのが身のためだ","",0,0
251,"avoir intérêts ","...する方が得だ","",0,0
252,"avoir la bosse de","の才能がある","",0,0
253,"avoir la charge de","を扶養する,の世話をする","",0,0
254,"avoir la faiblesse de","弱気から...してしまう","",0,0
255,"avoir la fureur de","が無性に好きだ","",0,0
256,"avoir la gorge serrée","(不安や悲しみで)胸が締めつけられる","J'avais la gorge serrée, je ne pouvais rien avaler.",0,0
257,"avoir la possibilité de","することができる","",0,0
258,"avoir la vue basse","近視である","",0,0
259,"avoir l'air","の様子だ,のようにみえる","Elle a l'air gentille.
Elles ont l'air bonnes, ces olives. 
Elle avait l'air inquiet.
Il a l'air d'une fille.",0,0
260,"avoir le bras en écharpe","包帯で腕を肩から吊っている","",0,0
261,"avoir le cafard","滅入っている","",0,0
262,"avoir le chic pour","のこつを心得ている","",0,0
263,"avoir le coeur barbouill","胸がむかつく","",0,0
264,"avoir le coeur gros","悲しくて胸がいっぱいである","",0,0
265,"avoir le dernier mot","言い負かす","",0,0
266,"avoir le dessous","圧倒される,敗北する","",0,0
267,"avoir le don de","の才能がある","",0,0
268,"avoir le droit de","する権利がある","",0,0
269,"avoir le front de","厚かましくも...する","",0,0
270,"avoir le plaisir de","して嬉しい","Nous avons le plaisir de vous annoncer notre prochain mariage.",0,0
271,"avoir le regard fixe","一点を見つめている","",0,0
272,"avoir le regret de","残念ながら...だ","J'ai le regret de vous dire que nous ne pouvons accepter votre proposition.",0,0
273,"avoir le réflexe de","とっさに...する","",0,0
274,"avoir le souci de","を気にかける","",0,0
275,"avoir le souffle coup","驚いて息をのむ","",0,0
276,"avoir le temps de","する時間がある","",0,0
277,"avoir le trac","(緊張して)あがる","",0,0
278,"avoir les pieds sur terre","足が地についている","",0,0
279,"avoir les yeux battus","疲れて,殴られてあざになったように,目の周りに隈ができている","",0,0
280,"avoir l'esprit ","する気分になっている","",0,0
281,"avoir l'estomac barbouill","吐き気を催す","",0,0
282,"avoir l'habitude de","に慣れている","",0,0
283,"avoir l'honneur de","光栄にも...する","",0,0
284,"avoir lieu","行われる,挙行される,起こる","L'entrevue avec le président aura lieu à partir de 10 heures.",0,0
285,"avoir lieu de","...する理由がある,するのももっともだ","",0,0
286,"avoir l'occasion de","...するきっかけをつかむ","",0,0
287,"avoir l'oreille de","の信頼を得ている","",0,0
288,"avoir mal ","に痛みを感じる","",0,0
289,"avoir mal au coeur","気分が悪い,胸がむかむかする","",0,0
290,"avoir mal au foie","食べ過ぎや飲み過ぎで体の調子が悪い","",0,0
291,"avoir mal aux cheveux","二日酔いで頭痛がする","",0,0
292,"avoir mal à l'estomac","おなかが痛い(au ventreというのはやめた方がよい)","",0,0
293,"avoir mauvaise mine","顔色が悪い","",0,0
294,"avoir part ","の分け前にあずかる,に関与する","",0,0
295,"avoir peine ","...するのがつらい,しがたい","",0,0
296,"avoir peur de","が怖い","",0,0
297,"avoir pied","(水中で)足が立つ","",0,0
298,"avoir pour but de","することを目的とする","",0,0
299,"avoir pour objet de","することを目的・対象としている","L'ouvre de saint Thomas d'Aquin a pour objet de rassurer les croyants en leur montant qu'il est possible de concilier Aristote avec les Écritures.",0,0
300,"avoir prise sur","に対して影響力がある,の弱みを握っている","Tourné en plein cœur de la Seconde Guerre mondiale, « Casablanca » est un film mythique sur lequel le temps n'a pas de prise.",0,0
301,"avoir raison","言い分が正しい","",0,0
302,"avoir raison de","を負かす,に打ち勝つ,...するのはもっともだ","",0,0
303,"avoir recours ","に頼る","Les tâtonnements sont le procédé auquel on a recours dans des problèmes trop difficiles pour être résolus directement.",0,0
304,"avoir rendez-vous avec","と会う約束がある","",0,0
305,"avoir soif","喉の渇きを感じる","On ne saurait faire boire un âne qui n'a pas soif.",0,0
306,"avoir soin de","を大事にする,に気を配る","",0,0
307,"avoir tort","間違っている","",0,0
308,"avoir tout de","まったくの...だ,にそっくりだ","",0,0
309,"avoir trait ","に関係がある","",0,0
310,"avoir un creux à l'estomac","腹がすいている","",0,0
311,"avoir un goût de revenez-y","また食べたくなるほど旨い","",0,0
312,"avoir un grain","少し頭がおかしい","",0,0
313,"avoir un nom à particule","貴族の出である","",0,0
314,"avoir une bonne vue","目が良い","",0,0
315,"avoir une crise de larmes","わっと泣き出す","",0,0
316,"avoir une extinction de voix","声がかれる","",0,0
317,"avoir une mauvaise vue","目が悪い","",0,0
318,"avoir vent de","を風の便りに知る","",0,0
319,"avoir ~ sur la conscience","をうしろめたく思う","",0,0
320,"avoir ~ à ses trousses","に追われている","",0,0
321,"avoir ~ à son actif","功績として...を持つ","",0,0
322,"avoir égard ","を考慮に入れる","",0,0
323,"avouable ","公言してはばからぬ,人に言って恥ずかしくない","",0,0
324,"ayant cause","権利継承人","",0,0
325,"ayant droit","権利所有者","",0,0
326,"bain public","公衆浴場","",0,0
327,"baisser la tête","頭を垂れる,うつむく","Il ne répondit pas ; baissa la tête.
Les deux hommes baissent la tête.",0,0
328,"baisser les yeux","目を伏せる","",0,0
329,"bande dessin","コマ割漫画","",0,0
330,"bande vidéo","ビデオテープ","",0,0
331,"baptême de l'air","初飛行","",0,0
332,"barbe du bouc","顎髭","",0,0
333,"barre de plage","浜辺に打ち寄せて大きく砕ける波","",0,0
334,"barre d'outil","ツールバー","",0,0
335,"barre fixe","体操の鉄棒","",0,0
336,"barres parallèles","平行棒","",0,0
337,"Bas les fusils !","立て銃!","",0,0
338,"bas morceaux","屑肉","",0,0
339,"base aerienne","航空基地","",0,0
340,"base de données","データベース","",0,0
341,"battement du coeur","心臓の鼓動","",0,0
342,"battements de coeur","動悸","",0,0
343,"battre en retraite","退却する","",0,0
344,"battre la mesure","拍子をとる","",0,0
345,"battre le bl","麦の穂を打って脱穀する","",0,0
346,"battre son plein","真っ盛りである","",0,0
347,"beau fixe","晴天続き","Le temps est au beau fixe, et ça durera toute la semaine.",0,0
348,"bec fin","食通","",0,0
349,"bel esprit","才人ぶった人","",0,0
350,"bel et bien","本当に,全く","La météo, qui annonçait du beau temps, nous a bel et bien trompés.",0,0
351,"belles manières","エチケット","",0,0
352,"bien de","[a lot of, much]","Il y a bien des gens qui coucheraient volontiers avec la femme d'un ami, mais refuseraient avec dégoût de fumer dans sa pipe.",0,0
353,"bien entendu","もちろん,熟慮の末の","",0,0
354,"bien portant","健康な","",0,0
355,"bien que","[although]であるにもかかわらず","Il veut parler de tout, bien qu'il ignore tout.",0,0
356,"bien sûr","[of course]もちろん","",0,0
357,"bien tenu","手入れの良い,しつけの良い","",0,0
358,"bien trouv","巧みな,斬新な","",0,0
359,"biens incorporels","無体財産","",0,0
360,"bifteck bleu","【料理】とびきりレアのステーキ","",0,0
361,"bilan consolid","連結貸借対照表","",0,0
362,"billet de banque","銀行券","",0,0
363,"billet à ordre","約束手形","",0,0
364,"Bis !","アンコール!","",0,0
365,"biscuit de Savoie","カステラ","",0,0
366,"bière blonde","普通のビール","",0,0
367,"bière brune","黒ビール","",0,0
368,"blanc de poulet","【料理】ささみ","",0,0
369,"blanchiment de l'argent","マネーロンダリング","",0,0
370,"bleu ciel","空色の","",0,0
371,"bleu marine","ネイビーブルーの","",0,0
372,"boire les paroles de","(人)の話に聞き入る","",0,0
373,"boire à la régalade","(唇をつけずに頭をそらして)注ぎ込んで飲む","",0,0
374,"Bon anniversaire !","[Happy biirthday!]誕生日おめでとう","",0,0
375,"Bon courage !","[Good luck!]しっかりやってください!,がんばって!","",0,0
376,"bon gré mal gr","いやでも応でも","",0,0
377,"bon homme","お人好し","",0,0
378,"bon march","安い,安く","Le butin était maigre car la bijouterie  ne vendait que du bon marché.",0,0
379,"bon sens","常識","",0,0
380,"bon train","速く,順調に","",0,0
381,"Bon week-end !","[Have a nice weekend!]良い週末を","",0,0
382,"bonhomme de neige","雪だるま","",0,0
383,"bonne foi","誠実,誠意,本心","",0,0
384,"bonne nuit","[good night]","",0,0
385,"bonne volont","やる気,善意","",0,0
386,"bonnes manières","社交界のマナー","",0,0
387,"bons offices","周旋,斡旋","",0,0
388,"bouc émissaire","贖罪の山羊,スケープゴート","",0,0
389,"bouche d'égout","排水口","",0,0
390,"boucles d'oreilles","イヤリング","",0,0
391,"bouillant d'impatience","もどかしくてたまらぬ","",0,0
392,"boule de gomme","咳止めドロップ","",0,0
393,"boulette de viande","ミートボール","",0,0
394,"bouquet d'un feu d'artifice","花火大会の最後の打ち上げ花火","",0,0
395,"bout à bout","両端をつなげて","",0,0
396,"box des accusés","被告席","",0,0
397,"boîte de nuit","ナイトクラブ","",0,0
398,"branche aînée","本家","",0,0
399,"branche cadette","分家","",0,0
400,"branches de lunette","眼鏡のつる","",0,0
401,"bras de mer","海峡,水道","",0,0
402,"bras d'un fauteuil","椅子の肘掛け","",0,0
403,"brasser de l'argent","大金を運用する","",0,0
404,"brosse à dents","歯ブラシ","",0,0
405,"bulle de savon","シャボン玉","",0,0
406,"Burkina Faso","ブルキナファソ","",0,0
407,"bénéfice d'exploitation","経常利益","",0,0
408,"bérets rouges","空挺部隊","",0,0
409,"bérets verts","外人部隊","",0,0
410,"bête de somme","荷役用家畜","",0,0
411,"bête à bon Dieu","テントウムシ","",0,0
412,"cabine ministériel","大臣官房(公務研究2巻2号に人事院国際課国際研究官岩田伸子氏の紹介記事あり)","",0,0
413,"cacher son jeu","手の内を見せない","",0,0
414,"cachet de la poste","消印","",0,0
415,"cadre de vie","生活環境","",0,0
416,"cafetiere électrique","コーヒーメーカー","",0,0
417,"café allong","アメリカン・コーヒー","",0,0
418,"café glac","アイスコーヒー","",0,0
419,"café instantan","インスタントコーヒー","",0,0
420,"café serr","イタリアン・エスプレッソ","",0,0
421,"cage d'éscalier","階段室","",0,0
422,"Caisse des Dépôts et Consignations","預金供託金庫(民間及び国営の貯蓄金庫からの預り金を資金として地方公共団体への貸付業務を行う)","",0,0
423,"calcul mental","暗算","",0,0
424,"cale sèche","ドライドック","",0,0
425,"caleçon long","ズボン下","",0,0
426,"calotte glacaire","万年雪","",0,0
427,"campagne électorale","選挙運動","",0,0
428,"canne à pêche","釣り竿","",0,0
429,"canne à sucre","砂糖黍","",0,0
430,"canot pneumatique","ゴムボート","",0,0
431,"capacité thoracipue","肺活量","",0,0
432,"capitaine de corvette","【軍事】海軍少佐","",0,0
433,"capitaine de frégate","【軍事】海軍中佐","",0,0
434,"capitaine de vaisseau","【軍事】海軍大佐","",0,0
435,"capitaux propres","自己資本","",0,0
436,"capote anglaise","コンドーム","",0,0
437,"caractère gras","太字","",0,0
438,"carte de crédit","クレジットカード","",0,0
439,"carte de menu","献立表","",0,0
440,"carte de Noël","クリスマスカード","",0,0
441,"carte de visite","名刺","",0,0
442,"carte des vins","ワインリスト","",0,0
443,"carte d'identit","身分証明書","",0,0
444,"carte muette","白地図","",0,0
445,"carte orange","パリの地下鉄・バス共通定期券","",0,0
446,"carte postale","葉書","",0,0
447,"carte routière","道路地図","",0,0
448,"carte à puce","ICカード","",0,0
449,"casier judiciare","前科記録簿","",0,0
450,"casser la croûte","軽く食べる","",0,0
451,"casser le prix","価格を大幅に下げる","",0,0
452,"casser les oreille ","の耳ががんがんするほどうるさい,悩ませる","",0,0
453,"catégories socioprofessionnelle","職業別社会階層","",0,0
454,"cause première","第一原因","",0,0
455,"ce dont","[what, (that) of which]","",0,0
456,"Ce n'est pas la peine","それには及ばない。おかまいなく。","",0,0
457,"ce n'est pas la peine de","わざわざ...するまでもない","",0,0
458,"Ce n'est rien.","何でもありませんよ。","",0,0
459,"ce que","[what, that which]","Prenez ce que vous voulez.
La justice militaire est à la justice ce que la musique militaire est à la musique.",0,0
460,"ce qui","[what, what which]","Ce qui n'est  pas clair n'est pas français.",0,0
461,"ceinture de sécurit","シートベルト","Attachez vos ceintures de sécurité.",0,0
462,"celui que","...する人","",0,0
463,"celui qui","...する人","Celui qui agit comme tout le monde s'irrite nécessairement contre celui qui n'agit pas comme lui.",0,0
464,"C'est bien fait !","自業自得だ,ざまみろ","",0,0
465,"c'est bien la peine de","するとはご苦労様な・物好きなことだ","",0,0
466,"C'est oblig","それはやむを得ないことだ。","",0,0
467,"C'est pas possible !","まさか,信じられない,そんな馬鹿な","= Ce n'est pas possible !",0,0
468,"chaise longue","デッキチェア","",0,0
469,"chambre de commerce","商工会議所","",0,0
470,"Chambre des communes","英国下院","",0,0
471,"Chambre des lords","英国上院","",0,0
472,"chambre forte","金庫室","",0,0
473,"chambre froid","冷蔵室","",0,0
474,"chambre noir","暗室","",0,0
475,"chambre à tube","タイヤのチューブ","",0,0
476,"champ d'action","活動分野","",0,0
477,"champ de bataille","戦場","",0,0
478,"champ de courses","競馬場","",0,0
479,"champignon de paris","マッシュルーム","",0,0
480,"changer de","を変える,別のものに取り替える","",0,0
481,"chantier naval","造船所","",0,0
482,"chaque fois que","するたびに","",0,0
483,"chargé d'affaires","代理大(公)使","",0,0
484,"chariot élévateur","フォークリフト","",0,0
485,"chemin de fer","鉄道,鉄道会社","",0,0
486,"chemin de traverse","近道","",0,0
487,"chemise de nuit","ネグリジェ","",0,0
488,"cheval de trait","輓馬","",0,0
489,"cheveux en broussaille","もじゃもじゃの髪","",0,0
490,"chiffre d'affaires","総売上高","",0,0
491,"chou de Bruxelles","【料理】芽キャベツ","",0,0
492,"chute de neige","降雪","",0,0
493,"chute d'eau","滝","",0,0
494,"château d'eau","給水塔","",0,0
495,"chèque sans provision","不渡り手形","",0,0
496,"cinquante et un","51(の)","",0,0
497,"cinéma permanent","入れ替え無しの映画館","",0,0
498,"circonscription administrative","行政区画","",0,0
